URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,is_alive
https://www.bestgoodieshop.com,29,www.bestgoodieshop.com,22,0,219,100.0,1.0,0.5229071,0.063813147,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,13255,121552,1,bestgoodieshop,100.0,100.0,1,0,1,1,0,1,0,20,0,1,1,1,1,1,1,0,1,282,7,25,196,4,75,1,True
https://www.zam.com,18,www.zam.com,11,0,219,100.0,1.0,0.5229071,0.06467285,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,274,8779,1,zam,100.0,100.0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,5,22,27,36,0,39,1,True
https://www.patriciogonzalezvivo.com,35,www.patriciogonzalezvivo.com,28,0,219,100.0,1.0,0.5229071,0.059095119,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,148,464,1,patriciogonzalezvivo,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,1,2,13,0,24,1,True
https://www.ullala.ch,20,www.ullala.ch,13,0,9,100.0,1.0,0.0049832,0.056622432,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,5446,8124,1,ullala,100.0,100.0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,70,10,16,125,10,163,1,True
https://www.womenscollegehospital.ca,35,www.womenscollegehospital.ca,28,0,950,100.0,1.0,0.0101825,0.062198535,2,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1119,9848,1,womensollegehospital,0.0,0.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,40,8,12,125,0,145,1,True
https://www.kroati.de,20,www.kroati.de,13,0,976,100.0,1.0,0.0326503,0.058637899,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,2402,454,1,kroati,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,93,5,3,153,0,5,1,True
https://www.foodloversrecipes.com,32,www.foodloversrecipes.com,25,0,219,100.0,1.0,0.5229071,0.065589117,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,878,9708,1,foodloversrecipes,100.0,100.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,17,19,48,70,0,72,1,True
https://www.e-learn.cn,21,www.e-learn.cn,14,0,679,100.0,0.857142857,0.0033218,0.070854567,2,1,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,1554,533,1,e-learn,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,172,2,8,307,0,300,1,True
https://www.jreast-app.jp,24,www.jreast-app.jp,17,0,687,100.0,0.7,0.0230451,0.048663974,2,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,420,1360,1,reast-app,90.0,90.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,1,6,0,0,11,1,True
https://www.iimcal.ac.in,23,www.iimcal.ac.in,16,0,127,100.0,0.777777778,0.0050842,0.067012513,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,766,4559,1,mcalac,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,64,8,8,158,0,194,1,True
https://www.muicss.com,21,www.muicss.com,14,0,219,100.0,1.0,0.5229071,0.064516034,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,814,1340,1,muicss,100.0,100.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,9,23,21,100,0,10,1,True
https://www.knowledgebookstore.com,33,www.knowledgebookstore.com,26,0,219,100.0,1.0,0.5229071,0.06253204,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,2406,2683,1,knowledgebookstore,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,0,1,1,1,0,1,16,2,21,194,0,12,1,True
https://www.sibt.nsw.edu.au,26,www.sibt.nsw.edu.au,19,0,275,100.0,0.416666667,0.0100856,0.050354239,2,3,0,0,0.0,11,0.423,0,0.0,0,0,0,3,0.115,1,4051,563,1,sibtnswedu,0.0,0.0,1,0,1,1,0,1,0,2,0,1,0,0,0,1,1,0,1,44,3,11,166,24,11,1,True
https://www.waltmann.com,23,www.waltmann.com,16,0,219,100.0,1.0,0.5229071,0.062393012,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,871,658,1,waltmann,100.0,100.0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,1,34,1,7,77,5,71,1,True
https://www.outsiderartfair.com,30,www.outsiderartfair.com,23,0,219,100.0,1.0,0.5229071,0.063854777,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,151,1551,1,outsiderartfair,100.0,100.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,4,14,7,0,7,1,True
https://www.dvercity.com,23,www.dvercity.com,16,0,219,100.0,1.0,0.5229071,0.057265236,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,287,535,1,dvercity,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5,1,7,24,11,49,1,True
https://www.perlbuzz.com,23,www.perlbuzz.com,16,0,219,100.0,1.0,0.5229071,0.045918721,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,14593,487,1,perlbuzz,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,112,0,36,1,True
https://www.aicad.org,20,www.aicad.org,13,0,329,100.0,1.0,0.0799628,0.070539236,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1382,873,1,aicad,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,57,11,19,63,0,60,1,True
https://www.sunshinevillaorlando.com,35,www.sunshinevillaorlando.com,28,0,219,100.0,1.0,0.5229071,0.060480252,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,576,9457,1,sunshinevillaorlando,100.0,100.0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,11,18,30,52,0,54,1,True
https://www.navarrocollege.edu,29,www.navarrocollege.edu,22,0,625,100.0,1.0,0.0115013,0.06538216,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,980,1734,1,navarrocollege,100.0,100.0,1,0,1,0,0,0,0,3,0,1,1,0,0,0,1,0,1,26,10,17,188,2,222,1,True
https://www.hino.com,19,www.hino.com,12,0,219,100.0,1.0,0.5229071,0.070379563,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,2401,886,1,hino,100.0,100.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,42,28,11,2,4,16,1,True
https://www.arrowsmithpress.com,30,www.arrowsmithpress.com,23,0,219,100.0,1.0,0.5229071,0.061267287,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,3051,24700,1,arrowsmithpress,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,0,63,4,18,110,0,102,1,True
https://www.zorgneticuro.be,26,www.zorgneticuro.be,19,0,525,100.0,1.0,0.0033189,0.05808299,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1547,13183,1,zorgneticuro,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,17,53,5,141,0,13,1,True
https://www.alivila.co.jp,24,www.alivila.co.jp,17,0,687,100.0,0.8,0.0230451,0.056715537,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1412,438,1,alivilaco,0.0,0.0,0,0,1,0,0,1,0,5,0,1,1,1,0,0,1,0,1,68,10,16,215,0,337,1,True
https://www.theatrechampselysees.fr,34,www.theatrechampselysees.fr,27,0,336,100.0,1.0,0.0141483,0.058485432,2,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1516,568,1,theatrechampselysees,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,32,2,3,116,1,34,1,True
https://www.samyeling.org,24,www.samyeling.org,17,0,329,100.0,1.0,0.0799628,0.059857451,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1045,705,1,samyeling,100.0,100.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,8,1,5,166,0,8,1,True
https://www.comnews.ru,21,www.comnews.ru,14,0,73,100.0,1.0,0.0180132,0.064080895,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,568,10520,1,comnews,100.0,100.0,1,1,1,0,0,1,0,2,0,0,0,1,0,1,0,1,1,11,27,39,127,2,24,1,True
https://www.lestresorspartages.com,33,www.lestresorspartages.com,26,0,219,100.0,1.0,0.5229071,0.066211816,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,802,10080,1,lestresorspartages,100.0,100.0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,13,7,5,31,1,32,1,True
http://www.h4c3d2934593272519aa109b0d3edfb274.ws,47,www.h4c3d2934593272519aa109b0d3edfb274.ws,41,0,56,16.59297989,0.5,0.0003477,0.015440443,2,1,0,0,0.0,12,0.255,23,0.489,0,0,0,1,0.021,0,13,244,1,h4c3d2934593272519aa109b0d3edfb274,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True
https://www.griggs.edu,21,www.griggs.edu,14,0,625,100.0,1.0,0.0115013,0.048179815,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,916,1146,1,griggs,100.0,100.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,41,4,6,123,0,45,1,True
http://www.ikya.ir,18,www.ikya.ir,11,0,498,84.69387755,1.0,0.0012232,0.049953501,2,1,0,0,0.0,6,0.333,0,0.0,0,0,0,1,0.056,0,133,118,1,ikya,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
https://www.goldlane.in,22,www.goldlane.in,15,0,127,100.0,1.0,0.0050842,0.059827458,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1420,498,1,goldlane,100.0,100.0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,34,5,10,24,0,28,1,True
http://www.alecbaldwin.uni.me,29,www.alecbaldwin.uni.me,22,0,488,69.00584795,0.8,0.0036375,0.05623853,2,2,0,0,0.0,16,0.552,0,0.0,0,0,0,2,0.069,0,2,37,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
https://www.orientering.se,25,www.orientering.se,18,0,63,100.0,1.0,0.0040185,0.065524735,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,3146,700,1,orientering,100.0,100.0,1,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,1,74,2,7,299,0,52,1,True
https://www.orchira.co.uk,24,www.orchira.co.uk,17,0,380,100.0,0.8,0.028555,0.067511831,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,3884,3970,1,orchiraco,0.0,0.0,0,1,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,100,17,21,126,0,12,1,True
https://www.henslernurseryindiana.com,36,www.henslernurseryindiana.com,29,0,219,100.0,1.0,0.5229071,0.061024085,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,1858,19942,1,henslernurseryindiana,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,6,28,26,69,6,69,1,True
http://www.expoglobalservice.com,31,www.expoglobalservice.com,25,0,219,66.00700886,1.0,0.5229071,0.061068882,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,2,41,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
https://www.lustrousjewellery.com,32,www.lustrousjewellery.com,25,0,219,100.0,1.0,0.5229071,0.05574769,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,2314,26705,1,lustrousjewellery,100.0,100.0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,28,1,15,312,6,299,1,True
https://bafybeiay6xqd5gfmoxtxwkstivxnghldkvqyrdup5d3sl67wep5qprfxgy.ipfs.cf-ipfs.com/qeny.html#a@b.com,102,bafybeiay6xqd5gfmoxtxwkstivxnghldkvqyrdup5d3sl67wep5qprfxgy.ipfs.cf-ipfs.com,76,0,219,9.707655286,0.416666667,0.5229071,0.035706645,3,2,0,0,0.0,78,0.765,7,0.069,0,0,0,9,0.088,1,90,394,1,bafybeiay6xqd5gfmoxtxwkstivxnghldkvqyrdup5d3sl67wep5qprfxgyipfscf-ipfsqenyhtml#a@b,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0,True
https://www.cedarmontfarm.com,28,www.cedarmontfarm.com,21,0,219,100.0,1.0,0.5229071,0.067211973,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1410,11450,1,cedarmontfarm,100.0,100.0,0,0,1,0,0,1,0,3,0,1,0,1,0,0,1,0,0,22,14,13,37,0,5,1,True
https://www.boxcarpress.com,26,www.boxcarpress.com,19,0,219,100.0,1.0,0.5229071,0.062181161,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,318,1726,1,boxcarpress,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,5,3,7,73,0,80,1,True
https://www.corriereromano.it,28,www.corriereromano.it,21,0,411,100.0,1.0,0.012178,0.075655951,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1314,9381,1,correreromano,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,33,9,14,155,2,156,1,True
https://www.protuningfreaks.com,30,www.protuningfreaks.com,23,0,219,100.0,1.0,0.5229071,0.05751564,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,4625,43333,1,protuningfreaks,100.0,100.0,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,186,1,23,90,0,22,1,True
https://www.ceac.arizona.edu,27,www.ceac.arizona.edu,20,0,625,100.0,0.666666667,0.0115013,0.068437873,3,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1073,933,1,ceacarizona,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,16,7,4,50,0,64,1,True
https://www.jessesword.com,25,www.jessesword.com,18,0,219,100.0,1.0,0.5229071,0.06102847,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,154,233,1,jessesword,100.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12,0,22,1,True
https://www.livingwell.com,25,www.livingwell.com,18,0,219,100.0,1.0,0.5229071,0.052296778,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,492,1820,1,livingwell,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,11,8,12,39,0,49,1,True
